SaleID,Date,CustomerID,ProductID,Quantity,UnitPrice,Discount,SalesRepID,RegionID
S03754,2020-10-09,C004,P004,3,67.63,0.0,SR01,R01
S03755,2024-07-07,C002,P003,4,70.36,0.0,SR01,R03
S03756,2020-02-09,C004,P004,3,75.33,0.1,SR02,R01
S03757,2021-04-30,C004,P002,2,82.82,0.15,SR03,R03
S03758,2022-07-17,C001,P001,3,46.27,0.05,SR03,R01
S03759,2020-08-07,C003,P004,6,77.13,0.0,SR01,R02
S03760,2023-02-26,C001,P001,9,19.02,0.1,SR02,R01
S03761,2022-10-11,C001,P001,4,88.86,0.0,SR01,R03
S03762,2022-10-20,C001,P002,6,36.1,0.0,SR02,R03
S03763,2024-03-23,C004,P004,1,46.31,0.05,SR03,R03
S03764,2021-09-04,C001,P003,6,82.32,0.1,SR03,R03
S03765,2022-07-16,C004,P004,3,67.33,0.05,SR01,R01
S03766,2021-11-18,C003,P003,9,37.78,0.05,SR01,R03
S03767,2024-06-30,C004,P003,4,30.29,0.1,SR03,R03
S03768,2021-09-04,C004,P002,7,96.19,0.15,SR02,R01
S03769,2020-09-16,C002,P003,4,17.9,0.05,SR03,R03
S03770,2022-09-16,C001,P004,6,10.39,0.15,SR02,R02
S03771,2022-08-23,C001,P004,7,70.56,0.0,SR01,R02
S03772,2020-12-31,C001,P001,2,65.3,0.1,SR03,R03
S03773,2024-11-16,C001,P003,6,76.39,0.1,SR01,R02
S03774,2024-12-15,C002,P002,8,75.85,0.0,SR03,R03
S03775,2021-06-27,C002,P002,6,87.69,0.0,SR01,R01
S03776,2021-10-10,C002,P004,2,92.99,0.0,SR03,R02
S03777,2024-03-27,C002,P003,4,79.75,0.05,SR03,R02
S03778,2022-03-24,C001,P002,1,30.91,0.05,SR01,R01
S03779,2022-11-05,C004,P003,7,51.71,0.05,SR03,R02
S03780,2023-02-26,C003,P003,8,67.75,0.05,SR03,R03
S03781,2021-07-28,C002,P001,2,58.54,0.05,SR03,R03
S03782,2023-02-06,C004,P002,5,24.3,0.15,SR03,R02
S03783,2022-10-09,C002,P001,8,63.03,0.15,SR01,R01
S03784,2024-04-05,C001,P002,8,89.79,0.05,SR01,R03
S03785,2021-10-31,C001,P003,5,47.67,0.1,SR03,R03
S03786,2020-09-25,C004,P002,8,70.2,0.1,SR03,R02
S03787,2023-03-31,C004,P004,6,65.43,0.15,SR01,R01
S03788,2023-07-07,C004,P003,5,43.93,0.15,SR03,R03
S03789,2022-07-12,C001,P002,4,60.87,0.1,SR02,R01
S03790,2023-01-30,C001,P001,5,28.92,0.1,SR01,R02
S03791,2024-03-09,C003,P001,4,59.15,0.1,SR03,R02
S03792,2024-10-24,C004,P003,1,81.89,0.15,SR02,R03
S03793,2024-05-13,C003,P001,3,78.31,0.15,SR03,R01
S03794,2020-09-03,C002,P003,8,42.22,0.1,SR03,R01
S03795,2024-07-21,C003,P003,7,20.09,0.15,SR03,R02
S03796,2024-12-23,C002,P003,7,81.99,0.05,SR02,R02
S03797,2024-04-09,C002,P002,3,33.85,0.1,SR02,R02
S03798,2020-05-10,C003,P003,9,14.77,0.0,SR01,R02
S03799,2020-12-18,C004,P001,6,50.07,0.1,SR03,R02
S03800,2020-07-14,C002,P004,8,76.55,0.15,SR03,R03
S03801,2024-12-21,C004,P002,8,82.76,0.0,SR02,R03
S03802,2022-07-18,C001,P001,3,98.4,0.0,SR03,R01
S03803,2024-08-16,C002,P003,4,27.05,0.1,SR03,R03
S03804,2023-11-06,C001,P003,6,36.44,0.05,SR03,R03
S03805,2022-10-18,C003,P004,2,64.85,0.05,SR02,R03
S03806,2021-10-06,C004,P001,7,83.02,0.15,SR03,R01
S03807,2020-08-14,C003,P002,2,31.07,0.0,SR03,R03
S03808,2021-12-01,C002,P001,5,46.89,0.05,SR01,R01
S03809,2024-02-08,C001,P003,4,46.76,0.15,SR03,R01
S03810,2024-02-09,C002,P002,9,79.56,0.0,SR02,R03
S03811,2020-09-21,C003,P003,2,31.68,0.15,SR02,R03
S03812,2023-10-27,C004,P003,7,97.19,0.05,SR03,R03
S03813,2024-02-18,C004,P001,7,55.94,0.15,SR01,R02
S03814,2023-12-28,C002,P004,7,35.39,0.15,SR03,R01
S03815,2021-10-07,C002,P003,1,35.59,0.05,SR03,R01
S03816,2020-07-29,C001,P001,8,11.65,0.05,SR03,R02
S03817,2024-05-14,C003,P002,2,72.32,0.15,SR02,R02
S03818,2023-11-01,C002,P004,5,79.84,0.05,SR03,R03
S03819,2023-11-19,C001,P003,2,12.92,0.1,SR02,R02
S03820,2024-01-13,C002,P003,5,62.73,0.1,SR01,R02
S03821,2022-07-31,C004,P002,7,80.35,0.1,SR03,R02
S03822,2023-10-19,C001,P001,6,43.86,0.0,SR02,R01
S03823,2021-04-01,C001,P003,5,48.95,0.1,SR02,R02
S03824,2021-12-25,C002,P002,4,42.55,0.1,SR02,R03
S03825,2024-10-17,C003,P003,8,38.41,0.1,SR03,R01
S03826,2023-06-03,C004,P001,8,54.2,0.05,SR01,R01
S03827,2022-09-08,C003,P004,1,24.95,0.05,SR02,R02
S03828,2023-02-28,C001,P001,2,49.66,0.05,SR03,R02
S03829,2021-08-10,C003,P001,3,94.76,0.05,SR02,R02
S03830,2021-04-20,C001,P001,1,12.47,0.05,SR02,R02
S03831,2024-12-26,C003,P002,3,24.83,0.1,SR03,R03
S03832,2022-09-12,C002,P003,8,79.99,0.1,SR02,R02
S03833,2023-07-24,C003,P004,4,21.89,0.05,SR02,R03
S03834,2020-06-04,C001,P002,7,34.42,0.15,SR03,R02
S03835,2024-11-18,C004,P001,7,50.94,0.05,SR01,R02
S03836,2023-05-26,C004,P004,5,94.88,0.1,SR01,R03
S03837,2020-07-08,C004,P001,1,26.52,0.1,SR01,R02
S03838,2023-12-11,C001,P001,4,93.08,0.05,SR01,R01
S03839,2022-09-07,C003,P001,7,74.67,0.0,SR03,R03
S03840,2024-08-25,C004,P004,5,70.4,0.15,SR03,R03
S03841,2024-09-11,C004,P003,2,75.12,0.05,SR01,R01
S03842,2021-06-29,C004,P001,8,12.81,0.1,SR03,R03
S03843,2020-02-10,C002,P003,2,18.9,0.15,SR01,R02
S03844,2020-11-02,C001,P004,8,40.14,0.0,SR02,R03
S03845,2022-07-31,C001,P004,2,16.66,0.15,SR02,R03
S03846,2020-12-03,C001,P001,5,98.88,0.05,SR02,R01
S03847,2023-08-30,C001,P003,4,62.24,0.1,SR01,R03
S03848,2023-01-03,C001,P003,1,53.86,0.1,SR02,R02
S03849,2022-08-10,C002,P001,8,80.7,0.1,SR01,R03
S03850,2020-10-05,C003,P002,3,97.93,0.15,SR03,R03
S03851,2023-04-14,C002,P002,4,95.96,0.05,SR02,R01
S03852,2022-06-14,C004,P004,4,81.38,0.05,SR02,R01
S03853,2024-08-12,C002,P004,5,43.95,0.15,SR02,R03
S03854,2020-09-29,C001,P002,3,15.94,0.15,SR03,R02
S03855,2022-04-16,C002,P002,9,18.85,0.0,SR01,R01
S03856,2021-09-11,C001,P002,4,10.1,0.1,SR02,R01
S03857,2024-08-01,C002,P001,4,10.17,0.15,SR02,R02
S03858,2022-05-11,C001,P001,6,94.28,0.1,SR01,R01
S03859,2024-12-11,C004,P001,8,93.43,0.0,SR02,R03
S03860,2022-07-19,C001,P001,7,70.08,0.05,SR02,R01
S03861,2020-10-15,C002,P001,4,75.4,0.1,SR02,R02
S03862,2021-12-24,C004,P001,4,56.19,0.15,SR01,R03
S03863,2022-06-11,C002,P004,5,31.41,0.15,SR02,R02
S03864,2020-09-28,C004,P003,5,92.29,0.0,SR03,R02
S03865,2022-12-25,C003,P004,1,34.99,0.1,SR01,R02
S03866,2021-04-27,C003,P003,8,76.57,0.05,SR02,R02
S03867,2022-07-24,C003,P004,5,32.09,0.05,SR03,R01
S03868,2020-09-04,C002,P004,3,88.31,0.15,SR03,R01
S03869,2020-06-04,C002,P001,3,68.61,0.0,SR03,R01
S03870,2022-12-06,C004,P001,4,67.84,0.15,SR03,R01
S03871,2021-03-29,C004,P003,7,18.76,0.15,SR03,R03
S03872,2020-07-19,C004,P003,5,47.75,0.15,SR02,R01
S03873,2024-08-10,C004,P001,1,57.24,0.15,SR03,R02
S03874,2020-05-03,C001,P004,5,36.46,0.0,SR01,R03
S03875,2020-01-01,C003,P003,5,89.29,0.15,SR02,R01
S03876,2022-08-25,C001,P002,6,85.39,0.1,SR02,R01
S03877,2024-11-17,C001,P002,7,54.43,0.15,SR03,R03
S03878,2022-05-04,C001,P002,5,40.6,0.15,SR03,R01
S03879,2021-10-01,C001,P003,2,82.14,0.05,SR02,R02
S03880,2020-07-09,C003,P001,2,27.72,0.05,SR01,R02
S03881,2024-05-21,C001,P001,4,16.44,0.0,SR02,R02
S03882,2021-05-30,C004,P001,1,14.11,0.0,SR02,R02
S03883,2021-03-17,C002,P003,7,13.48,0.1,SR03,R01
S03884,2020-05-22,C004,P003,1,54.0,0.15,SR01,R02
S03885,2023-04-29,C002,P002,3,32.98,0.05,SR03,R01
S03886,2021-06-16,C004,P003,7,72.13,0.1,SR03,R01
S03887,2020-08-14,C004,P002,6,68.85,0.1,SR03,R01
S03888,2023-08-29,C002,P002,7,58.78,0.0,SR03,R01
S03889,2024-07-10,C003,P001,5,41.76,0.05,SR01,R03
S03890,2022-08-06,C001,P003,8,86.54,0.15,SR03,R03
S03891,2023-08-18,C004,P001,6,73.87,0.0,SR03,R03
S03892,2024-08-04,C003,P001,4,34.44,0.1,SR01,R02
S03893,2021-04-04,C001,P003,1,55.15,0.1,SR02,R01
S03894,2023-11-25,C003,P003,2,24.06,0.05,SR03,R01
S03895,2021-07-04,C003,P004,6,39.59,0.05,SR02,R02
S03896,2021-01-27,C001,P002,4,99.74,0.15,SR03,R03
S03897,2024-11-22,C004,P004,3,30.15,0.05,SR03,R01
S03898,2022-04-24,C003,P002,7,72.85,0.05,SR01,R02
S03899,2023-05-15,C004,P002,7,31.46,0.0,SR01,R03
S03900,2020-07-28,C004,P002,2,94.43,0.0,SR02,R02
S03901,2023-02-12,C004,P001,8,37.91,0.15,SR03,R02
S03902,2024-10-26,C001,P001,1,41.2,0.0,SR01,R01
S03903,2021-10-07,C002,P003,7,63.45,0.15,SR03,R03
S03904,2023-06-28,C004,P002,1,62.93,0.0,SR03,R03
S03905,2020-08-06,C002,P002,3,62.12,0.1,SR02,R01
S03906,2021-02-10,C002,P002,3,61.59,0.0,SR03,R03
S03907,2024-01-06,C003,P001,2,38.1,0.15,SR01,R02
S03908,2024-06-14,C004,P003,5,49.1,0.0,SR02,R02
S03909,2023-10-09,C004,P001,4,63.41,0.05,SR01,R02
S03910,2022-06-06,C004,P004,6,70.41,0.1,SR02,R01
S03911,2021-07-11,C002,P004,2,32.78,0.0,SR02,R03
S03912,2021-07-03,C001,P004,4,73.13,0.1,SR03,R01
S03913,2020-05-21,C002,P003,7,93.09,0.1,SR02,R01
S03914,2021-09-03,C004,P004,1,78.21,0.1,SR02,R01
S03915,2021-05-15,C004,P003,3,17.58,0.1,SR03,R01
S03916,2022-04-19,C004,P001,1,52.22,0.05,SR02,R03
S03917,2021-12-02,C002,P001,2,49.17,0.05,SR02,R02
S03918,2024-04-19,C004,P003,9,40.29,0.15,SR01,R02
S03919,2024-08-09,C003,P001,5,54.22,0.15,SR01,R02
S03920,2024-04-14,C004,P001,4,49.57,0.15,SR03,R03
S03921,2024-03-10,C001,P003,4,10.56,0.15,SR02,R03
S03922,2021-08-18,C003,P004,8,31.29,0.1,SR03,R03
S03923,2020-10-07,C004,P003,3,29.24,0.1,SR03,R02
S03924,2021-02-27,C003,P002,4,41.43,0.1,SR03,R03
S03925,2022-05-05,C004,P001,2,25.7,0.05,SR01,R02
S03926,2020-09-26,C001,P003,6,16.1,0.05,SR03,R02
S03927,2020-06-02,C004,P001,9,27.7,0.1,SR02,R01
S03928,2021-09-05,C003,P004,4,86.88,0.1,SR01,R03
S03929,2024-10-16,C001,P001,6,81.73,0.1,SR01,R01
S03930,2021-10-23,C002,P003,4,49.79,0.1,SR01,R03
S03931,2020-03-23,C001,P004,2,89.0,0.05,SR02,R03
S03932,2024-07-03,C001,P004,6,30.94,0.0,SR03,R01
S03933,2022-08-04,C001,P004,7,62.58,0.15,SR03,R03
S03934,2022-06-17,C003,P002,4,22.86,0.15,SR01,R03
S03935,2023-12-20,C001,P003,7,85.01,0.0,SR01,R03
S03936,2023-07-22,C004,P003,8,21.75,0.05,SR03,R02
S03937,2024-10-02,C001,P004,3,12.87,0.05,SR02,R02
S03938,2020-10-10,C001,P001,2,34.61,0.0,SR01,R03
S03939,2022-09-06,C004,P004,5,91.08,0.15,SR01,R01
S03940,2020-06-21,C004,P002,2,21.65,0.15,SR02,R02
S03941,2023-09-12,C002,P004,5,39.76,0.0,SR01,R02
S03942,2024-10-07,C001,P003,6,38.48,0.0,SR02,R03
S03943,2022-12-22,C003,P004,8,82.15,0.1,SR03,R02
S03944,2023-01-01,C001,P001,6,47.94,0.0,SR03,R01
S03945,2022-02-01,C001,P003,4,65.04,0.0,SR01,R01
S03946,2024-07-17,C004,P001,3,46.39,0.15,SR03,R01
S03947,2023-10-30,C002,P004,2,59.63,0.1,SR02,R01
S03948,2021-09-24,C001,P003,1,15.62,0.1,SR01,R02
S03949,2024-03-11,C003,P002,2,43.66,0.15,SR02,R02
S03950,2022-02-25,C001,P003,2,86.96,0.15,SR03,R01
S03951,2022-07-31,C003,P001,5,72.2,0.05,SR03,R02
S03952,2022-10-08,C004,P003,9,98.36,0.1,SR03,R03
S03953,2021-02-01,C002,P002,1,80.91,0.0,SR01,R03
S03954,2023-02-17,C001,P002,4,50.64,0.1,SR02,R03
S03955,2022-07-22,C002,P002,7,70.87,0.05,SR01,R03
S03956,2023-12-31,C001,P002,3,79.83,0.0,SR03,R03
S03957,2021-11-06,C003,P001,8,34.27,0.05,SR03,R01
S03958,2022-07-24,C002,P003,3,15.4,0.15,SR01,R02
S03959,2021-04-09,C001,P004,8,46.53,0.05,SR02,R01
S03960,2020-10-12,C004,P002,2,23.02,0.15,SR03,R01
S03961,2020-09-21,C003,P004,5,34.95,0.05,SR02,R01
S03962,2020-11-15,C002,P004,4,95.22,0.15,SR03,R02
S03963,2021-11-03,C001,P003,9,86.24,0.1,SR01,R03
S03964,2023-10-31,C002,P004,3,63.32,0.15,SR03,R01
S03965,2022-03-30,C001,P004,5,46.11,0.1,SR01,R02
S03966,2020-03-29,C003,P001,9,33.79,0.15,SR01,R01
S03967,2024-08-04,C004,P004,6,61.43,0.05,SR01,R02
S03968,2023-05-11,C003,P003,2,57.98,0.05,SR03,R01
S03969,2022-03-31,C002,P004,1,80.27,0.05,SR02,R03
S03970,2024-10-28,C002,P003,1,93.52,0.15,SR02,R02
S03971,2022-09-27,C001,P002,7,39.6,0.15,SR03,R01
S03972,2020-11-29,C003,P004,2,28.57,0.05,SR01,R03
S03973,2020-08-09,C001,P004,7,46.25,0.1,SR02,R03
S03974,2020-02-10,C003,P004,1,49.38,0.15,SR02,R02
S03975,2024-09-27,C002,P002,4,13.59,0.1,SR03,R03
S03976,2020-03-08,C001,P001,4,87.55,0.15,SR01,R02
S03977,2022-09-14,C001,P004,5,99.6,0.05,SR02,R02
S03978,2024-12-04,C003,P003,1,93.09,0.1,SR03,R03
S03979,2021-05-28,C004,P001,7,87.46,0.0,SR03,R03
S03980,2024-07-18,C003,P001,2,99.33,0.15,SR01,R02
S03981,2024-07-03,C004,P001,2,91.7,0.1,SR03,R03
S03982,2024-06-09,C003,P004,8,71.95,0.05,SR01,R02
S03983,2024-07-13,C002,P002,9,25.01,0.1,SR02,R03
S03984,2023-02-24,C001,P002,6,24.07,0.0,SR03,R02
S03985,2023-07-02,C003,P004,1,14.39,0.0,SR02,R03
S03986,2021-11-25,C002,P003,1,47.06,0.1,SR01,R03
S03987,2022-11-05,C003,P003,7,82.79,0.0,SR01,R01
S03988,2021-04-21,C001,P003,8,54.13,0.15,SR01,R01
S03989,2022-12-21,C003,P004,3,42.97,0.0,SR03,R02
S03990,2022-05-30,C004,P002,9,19.83,0.1,SR03,R01
S03991,2021-03-07,C001,P004,4,14.66,0.1,SR03,R01
S03992,2024-08-20,C004,P002,4,45.93,0.15,SR02,R02
S03993,2020-09-24,C002,P001,3,18.99,0.15,SR02,R03
S03994,2022-11-24,C002,P004,8,19.32,0.1,SR03,R03
S03995,2022-02-17,C003,P002,9,45.58,0.05,SR02,R02
S03996,2024-05-18,C004,P001,1,55.26,0.15,SR01,R01
S03997,2021-05-08,C004,P001,2,26.8,0.05,SR03,R03
S03998,2024-05-04,C001,P004,1,71.62,0.0,SR01,R01
S03999,2024-02-01,C004,P002,4,47.68,0.0,SR01,R02
S04000,2024-11-25,C004,P001,7,18.27,0.15,SR01,R01
S04001,2021-10-22,C001,P004,7,67.33,0.15,SR02,R02
S04002,2023-09-10,C001,P001,6,42.13,0.1,SR01,R02
S04003,2023-08-20,C004,P003,5,14.71,0.0,SR02,R03
S04004,2023-07-23,C003,P004,4,95.32,0.15,SR01,R02
S04005,2024-09-03,C001,P001,8,61.41,0.1,SR03,R03
S04006,2022-10-09,C001,P004,7,52.99,0.05,SR01,R02
S04007,2023-05-09,C004,P004,1,87.32,0.1,SR01,R03
S04008,2024-01-08,C004,P002,6,94.31,0.0,SR03,R01
S04009,2023-09-09,C001,P002,2,29.83,0.1,SR02,R02
S04010,2022-11-24,C004,P001,4,82.91,0.1,SR03,R01
S04011,2022-09-03,C001,P004,5,84.8,0.15,SR01,R02
S04012,2021-04-26,C003,P004,8,14.9,0.1,SR01,R02
S04013,2021-12-28,C003,P003,6,74.07,0.0,SR02,R02
S04014,2021-04-24,C001,P004,2,15.67,0.1,SR01,R03
S04015,2022-12-24,C001,P002,5,63.52,0.1,SR01,R03
S04016,2022-10-28,C002,P004,5,70.23,0.0,SR02,R01
S04017,2023-08-17,C002,P002,6,43.04,0.05,SR02,R01
S04018,2020-12-08,C004,P003,1,89.27,0.05,SR02,R02
S04019,2023-12-25,C004,P001,8,82.05,0.0,SR02,R01
S04020,2023-12-18,C001,P002,3,93.34,0.05,SR01,R02
S04021,2020-11-27,C001,P001,5,38.34,0.1,SR02,R02
S04022,2021-03-13,C002,P001,7,11.94,0.15,SR02,R02
S04023,2024-05-30,C002,P001,3,83.03,0.0,SR01,R03
S04024,2020-06-22,C001,P001,6,30.07,0.1,SR02,R01
S04025,2021-07-12,C003,P002,5,52.04,0.15,SR01,R03
S04026,2021-06-10,C003,P003,7,83.56,0.1,SR02,R02
S04027,2021-10-20,C004,P004,3,29.45,0.0,SR02,R02
S04028,2020-01-26,C001,P002,2,38.07,0.1,SR03,R03
S04029,2022-03-30,C001,P003,4,49.52,0.0,SR01,R01
S04030,2021-08-27,C004,P004,3,34.46,0.1,SR02,R03
S04031,2021-02-09,C002,P001,4,51.52,0.15,SR03,R03
S04032,2020-08-19,C002,P004,7,10.86,0.15,SR03,R01
S04033,2021-06-16,C003,P004,5,29.1,0.15,SR01,R02
S04034,2024-04-22,C001,P003,4,84.93,0.05,SR03,R01
S04035,2024-12-16,C002,P004,6,47.21,0.1,SR01,R01
S04036,2021-05-19,C003,P001,7,67.28,0.1,SR03,R03
S04037,2024-08-19,C003,P002,5,30.91,0.15,SR01,R02
S04038,2020-06-27,C003,P002,7,68.49,0.0,SR02,R02
S04039,2020-05-11,C002,P003,3,100.0,0.05,SR01,R02
S04040,2024-01-18,C002,P001,7,63.58,0.1,SR03,R03
S04041,2020-12-13,C001,P001,3,66.55,0.1,SR01,R03
S04042,2021-06-23,C001,P004,6,20.04,0.05,SR02,R01
S04043,2022-02-10,C003,P003,8,46.3,0.05,SR02,R01
S04044,2023-11-30,C003,P001,6,87.47,0.15,SR03,R03
S04045,2020-03-16,C002,P001,3,85.08,0.05,SR03,R01
S04046,2021-08-01,C002,P001,5,57.02,0.15,SR03,R03
S04047,2022-05-03,C001,P002,9,91.31,0.05,SR02,R01
S04048,2024-02-24,C001,P002,8,22.86,0.05,SR02,R02
S04049,2020-07-12,C004,P002,6,69.24,0.1,SR03,R03
S04050,2023-03-31,C001,P004,9,32.4,0.15,SR02,R01
S04051,2020-12-12,C002,P004,2,68.1,0.05,SR02,R03
S04052,2022-08-08,C003,P004,9,17.87,0.05,SR03,R03
S04053,2023-10-16,C004,P001,6,94.92,0.1,SR02,R01
S04054,2024-11-27,C001,P002,9,80.77,0.0,SR03,R01
S04055,2024-05-26,C001,P001,4,28.09,0.1,SR02,R03
S04056,2023-01-15,C002,P001,5,67.35,0.15,SR01,R03
S04057,2023-07-09,C004,P003,2,78.32,0.0,SR01,R01
S04058,2020-08-01,C001,P001,3,28.85,0.05,SR02,R02
S04059,2024-08-15,C003,P004,1,18.4,0.15,SR02,R02
S04060,2024-10-11,C002,P002,4,41.66,0.0,SR01,R02
S04061,2021-07-26,C004,P002,2,22.22,0.15,SR03,R03
S04062,2022-02-18,C001,P001,2,60.91,0.1,SR03,R02
S04063,2020-09-18,C001,P004,1,48.17,0.0,SR01,R03
S04064,2021-12-30,C004,P004,2,51.62,0.0,SR03,R01
S04065,2020-10-09,C002,P004,4,58.86,0.0,SR03,R02
S04066,2024-07-29,C004,P002,6,98.38,0.05,SR01,R01
S04067,2024-01-30,C004,P004,7,81.34,0.1,SR01,R02
S04068,2023-11-04,C002,P004,7,66.65,0.0,SR02,R02
S04069,2020-12-27,C001,P001,7,42.73,0.15,SR01,R01
S04070,2024-01-12,C003,P003,4,12.44,0.05,SR01,R01
S04071,2021-03-16,C002,P004,5,20.49,0.1,SR03,R03
S04072,2020-04-02,C003,P001,3,75.78,0.1,SR03,R01
S04073,2024-07-02,C001,P001,1,43.23,0.1,SR02,R03
S04074,2022-01-22,C004,P004,8,40.1,0.1,SR03,R03
S04075,2022-05-16,C003,P003,7,90.01,0.05,SR03,R01
S04076,2023-12-18,C001,P002,9,53.61,0.1,SR03,R02
S04077,2020-05-21,C001,P003,4,90.96,0.15,SR01,R02
S04078,2023-08-07,C004,P004,5,89.8,0.15,SR03,R02
S04079,2023-12-26,C004,P003,5,17.22,0.15,SR01,R01
S04080,2022-01-18,C001,P001,7,95.08,0.0,SR03,R02
S04081,2024-09-08,C001,P001,9,16.93,0.1,SR01,R03
S04082,2021-10-14,C003,P003,8,96.72,0.15,SR03,R01
S04083,2021-12-01,C001,P002,7,50.74,0.1,SR02,R03
S04084,2022-09-24,C001,P003,1,78.48,0.05,SR02,R02
S04085,2020-02-18,C003,P004,6,73.55,0.15,SR02,R02
S04086,2023-08-18,C002,P002,9,56.66,0.0,SR03,R02
S04087,2022-05-30,C003,P003,7,65.75,0.0,SR02,R03
S04088,2023-04-28,C003,P003,1,95.49,0.05,SR01,R02
S04089,2023-03-05,C004,P002,9,93.46,0.15,SR02,R03
S04090,2021-07-08,C003,P003,3,68.89,0.05,SR02,R01
S04091,2021-02-07,C001,P004,9,69.19,0.0,SR02,R01
S04092,2022-06-10,C001,P001,4,32.22,0.0,SR02,R01
S04093,2022-05-14,C001,P004,9,84.58,0.1,SR01,R02
S04094,2021-08-24,C002,P003,8,66.93,0.05,SR02,R03
S04095,2020-12-06,C001,P001,7,84.36,0.0,SR03,R02
S04096,2024-11-15,C002,P002,4,69.21,0.15,SR02,R01
S04097,2021-12-04,C001,P004,9,36.94,0.15,SR03,R01
S04098,2020-11-13,C003,P002,4,27.05,0.0,SR03,R02
S04099,2021-09-09,C004,P001,1,16.93,0.05,SR02,R02
S04100,2023-10-18,C001,P003,6,62.74,0.05,SR02,R02
S04101,2021-01-16,C002,P001,4,35.56,0.15,SR03,R03
S04102,2020-08-20,C002,P001,3,66.75,0.0,SR01,R02
S04103,2024-12-05,C004,P002,5,15.28,0.15,SR01,R01
S04104,2023-09-29,C001,P004,3,43.81,0.05,SR02,R01
S04105,2024-04-21,C003,P001,9,33.45,0.0,SR01,R03
S04106,2022-03-27,C001,P003,6,43.33,0.15,SR01,R02
S04107,2021-07-06,C001,P001,3,14.89,0.0,SR02,R03
S04108,2024-04-01,C004,P002,5,75.18,0.1,SR03,R02
S04109,2022-05-05,C001,P004,8,20.5,0.15,SR03,R01
S04110,2024-12-17,C003,P003,8,11.3,0.15,SR01,R02
S04111,2022-03-29,C002,P002,6,95.17,0.1,SR03,R02
S04112,2024-05-13,C004,P001,5,27.36,0.05,SR02,R01
S04113,2020-07-01,C003,P001,5,84.53,0.15,SR01,R01
S04114,2022-11-30,C002,P004,1,96.8,0.15,SR03,R01
S04115,2024-04-23,C004,P002,2,58.07,0.05,SR01,R02
S04116,2021-01-31,C004,P002,4,57.35,0.0,SR03,R03
S04117,2024-09-23,C002,P004,6,43.07,0.1,SR01,R02
S04118,2022-02-17,C002,P003,7,48.3,0.05,SR03,R03
S04119,2024-02-26,C003,P002,1,53.39,0.0,SR03,R02
S04120,2024-08-09,C001,P004,8,23.69,0.1,SR02,R02
S04121,2022-06-25,C001,P002,1,42.83,0.0,SR02,R02
S04122,2023-09-18,C001,P004,9,83.45,0.15,SR02,R02
S04123,2020-05-06,C001,P001,4,26.42,0.1,SR01,R03
S04124,2024-04-30,C001,P001,7,75.69,0.0,SR01,R02
S04125,2024-04-29,C003,P002,6,68.64,0.1,SR01,R01
S04126,2020-01-01,C004,P002,9,15.16,0.0,SR03,R01
S04127,2023-04-06,C003,P001,2,12.02,0.0,SR03,R02
S04128,2024-07-01,C003,P003,7,41.73,0.15,SR03,R03
S04129,2020-01-19,C003,P004,5,72.3,0.05,SR01,R01
S04130,2023-09-17,C004,P003,7,39.74,0.1,SR02,R01
S04131,2021-08-06,C003,P003,1,70.1,0.15,SR01,R01
S04132,2021-03-31,C003,P003,9,69.89,0.1,SR01,R02
S04133,2022-08-14,C004,P001,1,82.59,0.05,SR02,R01
S04134,2023-02-06,C003,P002,5,18.95,0.15,SR02,R03
S04135,2023-07-15,C001,P003,8,61.94,0.05,SR01,R03
S04136,2021-03-20,C002,P001,1,15.62,0.15,SR03,R03
S04137,2023-06-17,C003,P004,7,25.84,0.15,SR03,R01
S04138,2023-08-17,C002,P002,2,39.3,0.15,SR02,R01
S04139,2021-08-24,C003,P004,7,73.67,0.15,SR01,R03
S04140,2020-04-12,C003,P003,7,97.65,0.0,SR03,R01
S04141,2022-09-14,C001,P002,9,40.83,0.1,SR03,R03
S04142,2023-06-27,C004,P003,6,56.9,0.0,SR02,R02
S04143,2024-01-16,C002,P002,4,33.32,0.0,SR01,R02
S04144,2021-06-03,C004,P003,7,70.79,0.0,SR02,R02
S04145,2023-03-22,C001,P004,7,42.99,0.15,SR01,R01
S04146,2022-05-08,C001,P004,4,53.34,0.15,SR01,R02
S04147,2020-06-22,C002,P003,2,61.1,0.05,SR01,R02
S04148,2023-09-28,C004,P002,9,71.76,0.1,SR01,R03
S04149,2024-08-20,C001,P004,8,15.4,0.05,SR01,R03
S04150,2022-10-01,C003,P002,5,59.94,0.05,SR01,R03
S04151,2021-03-06,C003,P002,5,48.8,0.1,SR03,R02
S04152,2021-12-27,C003,P004,1,22.04,0.1,SR03,R03
S04153,2024-09-08,C004,P001,9,28.72,0.05,SR03,R02
S04154,2024-09-06,C003,P001,8,89.55,0.05,SR03,R01
S04155,2022-04-29,C003,P002,5,88.46,0.05,SR01,R02
S04156,2024-08-08,C001,P004,6,13.0,0.15,SR03,R03
S04157,2023-09-09,C001,P001,8,72.05,0.1,SR01,R03
S04158,2022-09-16,C003,P003,6,59.88,0.1,SR02,R03
S04159,2024-08-23,C003,P002,4,94.58,0.0,SR02,R03
S04160,2021-09-30,C001,P001,3,91.72,0.15,SR03,R01
S04161,2021-02-23,C002,P004,7,62.16,0.15,SR01,R01
S04162,2021-08-16,C004,P004,2,22.51,0.1,SR03,R02
S04163,2021-04-29,C004,P002,7,51.38,0.15,SR01,R03
